relativeIndex	absoluteIndex	id	name	parentId	description
2259	4321	CHEMONT:0004329	Leucine and derivatives	CHEMONT:0000060	Compounds containing leucine or a derivative thereof resulting from reaction of leucine at the amino group or the carboxy group, or from the replacement of any hydrogen of glycine by a heteroatom.
2260	4322	CHEMONT:0004330	Isoleucine and derivatives	CHEMONT:0000060	Compounds containing isoleucine or a derivative thereof resulting from reaction of isoleucine at the amino group or the carboxy group, or from the replacement of any hydrogen of glycine by a heteroatom.
2261	4323	CHEMONT:0004331	Imidazoquinolines	CHEMONT:0001253	Aromatic heterocyclic compounds containing an imidazole ring fused to a quinoline ring system. In some configurations, the imidazole ring shares a nitrogen atom with the quinoline moiety.
2262	4328	CHEMONT:0004336	Nitrothiophenes	CHEMONT:0000097	Aromatic heterocyclic compound containing a nitro group attached to a thiophene ring.
2263	4329	CHEMONT:0004337	2-nitrothiophenes	CHEMONT:0004336	Aromatic heterocyclic compound containing a nitro group attached to a thiophene ring a the 2-position.
2264	4330	CHEMONT:0004338	3-nitrothiophenes	CHEMONT:0004336	Aromatic heterocyclic compound containing a nitro group attached to a thiophene ring a the 3-position.
2265	4334	CHEMONT:0004342	Phenyl-1,3-oxazoles	CHEMONT:0000083	Aromatic heterocyclic compounds containing a 1,3-oxazole substituted at one or more positions by a phenyl group.
2266	4335	CHEMONT:0004343	Aminocyclitols	CHEMONT:0002510	Cyclitols with at least one hydroxyl group replace by an amino group.
2267	4343	CHEMONT:0004351	Oligonucleotides	CHEMONT:0003737	Organic polymers made up of a sequence of 3 to 12 purine or pyrimidine nucleotide residues linked to one another from the 5' -end to the 3'-end through a phosphate group.
2268	4346	CHEMONT:0004354	Phenyloxadiazoles	CHEMONT:0002924	Polycyclic aromatic compounds containing a benzene ring linked to a 1,2,4-oxadiazole ring through a CC or CN bond.
2269	4353	CHEMONT:0004361	Acylaminobenzoic acid and derivatives	CHEMONT:0000176	Derivatives of amino benzoic acid derivatives where the amine group is N-acylated.
2270	4356	CHEMONT:0004364	Ribonucleoside phosphoramidites	CHEMONT:0003737	Ribonucleoside analogues that consist of a nucleobase (usually purine or pyrimidine), linked to a ribose or deoxyribose, which is protected at the 2',3', or 5'-position by a phosphoramidite group.
2271	4362	CHEMONT:0004370	Pyrazolo[3,4-b]pyrazines	CHEMONT:0000002	Aromatic heterocyclic compounds containing a pyrazole ring and a pyrazine ring fused to one another without sharing a nitrogen atom.
2272	4364	CHEMONT:0004372	Pyrazolo[1,5-a][1,3,5]triazines	CHEMONT:0000002	Aromatic heterocyclic compounds containing a pyrazole ring fused to and sharing a nitrogen atom with a 1,3,5-triazine ring.
2273	4365	CHEMONT:0004373	Pyrazolo[1,5-d][1,2,4]triazines	CHEMONT:0000002	Aromatic heterocyclic compounds containing a pyrazole ring fused to and sharing a nitrogen atom with a 1,2,4-triazine ring.
2274	4368	CHEMONT:0004376	Imidazo[1,2-a]pyrazin-8-ones	CHEMONT:0000002	Aromatic heteropolycyclic compounds containing an imidazole ring fused to and sharing one nitrogen with a pyrazine ring. The bicyclic moiety carries an oxo group at the 8-position.
2275	4369	CHEMONT:0004377	Imidazo[1,2-a]pyrimidines	CHEMONT:0000002	Aromatic heteropolycyclic compounds containing an imidazole ring fused to and sharing one nitrogen with a pyrimidine ring.
2276	4370	CHEMONT:0004378	Imidazo[1,2-a][1,2,4]triazines	CHEMONT:0000002	Aromatic heteropolycyclic compounds containing an imidazole ring fused to and sharing one nitrogen with a 1,2,4-triazine ring. In imidazo[1,2-a][1,2,4]triazines the 1,2,4-triazine ring shares the atom at the 2-position with the imidazole ring.
2277	4372	CHEMONT:0004380	Imidazo[2,1-c][1,2,4]triazines	CHEMONT:0000002	Aromatic heteropolycyclic compounds containing an imidazole ring fused to and sharing one nitrogen with a 1,2,4-triazine ring.
2278	4379	CHEMONT:0004387	Pyrazolo[3,4-d]pyrimidines	CHEMONT:0000305	Aromatic heterocyclic compounds containing a pyrazolo[3,4-d]pyrimidine ring system, which consists of a pyrazole ring fused to but and not sharing a nitrogen atom with a pyrimidine ring.
2279	4380	CHEMONT:0004388	Imidazo[1,5-a]pyrazines	CHEMONT:0000002	Aromatic heteropolycyclic compounds containing an imidazole ring fused to and sharing one nitrogen with a pyrazine ring.
2280	4381	CHEMONT:0004389	2'-Aminoanilides	CHEMONT:0000285	Organic compounds containing an anilide moieties that carries an amino group at the 2-position of the benzene ring.
2281	4382	CHEMONT:0004390	Pyrazolo[1,5-a]pyrimidines	CHEMONT:0000305	Aromatic heterocyclic compounds containing a pyrazolo[3,4-d]pyrimidine ring system, which consists of a pyrazole ring fused to and sharing exactly one nitrogen atom with a pyrimidine ring.
2282	4384	CHEMONT:0004392	Pyrrolo[2,3-a]carbazoles	CHEMONT:0001865	A subclass of pyrrolocarbazoles, where the pyrrole ring fused to the carbazole contains a nitrogen atom adjacent to the C2-atom of the carbazole ring.
2283	4388	CHEMONT:0004396	Imidazo[1,2-a]pyridines	CHEMONT:0000002	Aromatic heteropolycyclic compounds containing an imidazole ring fused to and sharing one nitrogen with a pyridine ring.
2284	4389	CHEMONT:0004397	5-piperazinylimidazo[1,2-a]pyridines	CHEMONT:0001976	Aromatic heteropolycyclic compounds containing a piperidine ring that is N-linked to the 5-position of an imidazo[1,2-a]pyridine ring system.
2285	4393	CHEMONT:0004401	1,3-thiazolo[5,4-d]pyrimidines	CHEMONT:0000002	Aromatic heteropolycyclic compounds containing a 1,3-thiazolo[5,4-d]pyrimidine ring system, which consists of a 1,3-thiazole ring fused to but not sharing a nitrogen atom with a pyrimidine ring.
2286	4395	CHEMONT:0004403	Haloquinolines	CHEMONT:0001253	Compounds containing a quinoline moiety, which is substituted at one or more ring positions by n halogen atom.
2287	4396	CHEMONT:0004404	Ribonucleoside 3'-phosphates	CHEMONT:0000289	Ribonucleosides that contain a phosphate group attached to the C-3 carbon of the ribose or deoxyribose moiety. The nucleobases here are limited to purine, pyrimidine, and pyridine derivatives.
2288	4397	CHEMONT:0004405	Pyridopyrazines	CHEMONT:0000002	Aromatic heteropolycyclic compounds containing a pyridine ring fused to a pyrazine ring.
2289	4398	CHEMONT:0004406	3-arylsulfonyl-pyrazolo[1,5-a]pyrimidines	CHEMONT:0004390	Aromatic heteropolycyclic compounds that contain a pyrazolo[1,5-a]pyrimidine ring system, which is substituted at the 3-position by an arylsulfonyl group.
2290	4399	CHEMONT:0004407	Furopyridines	CHEMONT:0000002	Aromatic heterocyclic compounds containing a furopyridine ring system, which consists of a furan ring fused to a pyridine ring.
2291	4400	CHEMONT:0004408	Furo[2,3-c]pyridines	CHEMONT:0004407	Aromatic compounds containing a furopyridine ring system, where the O- and the N-atom are at the 1- and 6- position, respectively.
2292	4401	CHEMONT:0004409	Furo[3,2-c]pyridines	CHEMONT:0004407	Aromatic compounds containing a furopyridine ring system, where the O- and the N-atom are at the 1- and 5- position, respectively.
2293	4402	CHEMONT:0004410	Cephalosporin 3'-carbamates	CHEMONT:0000173	Cephalosporins that are substituted at the 3'-position by a carbamate group.
2294	4403	CHEMONT:0004411	Cephalosporin 3'-esters	CHEMONT:0000173	Cephalosporins that are esterified at the 3'-position.
2295	4404	CHEMONT:0004412	3'-quaternary ammonium cephalosporins	CHEMONT:0000173	Cephalosporins that are substituted at the 3'-position by a quaternary ammonium group.
2296	4405	CHEMONT:0004413	Anthranilamides	CHEMONT:0000178	Aromatic compound containing a benzene carboxamide moiety that carries an amine group at the 2-position of the benzene ring.
2297	4406	CHEMONT:0004414	N-benzoylpyrazoles	CHEMONT:0004704	Aromatic heterocyclic compounds containing a pyrazole ring that is N-substituted at the 1-position by a benzoyl group.
2298	4407	CHEMONT:0004415	Pyrrolo[2,3-d]pyrimidines	CHEMONT:0001799	Aromatic heteropolycyclic compounds containing a pyrrolo[2,3-d]pyrimidine ring system, which is an pyrrolopyrimidine isomers having the 3 ring nitrogen atoms at the 1-, 5-, and 7-positions.
2299	4408	CHEMONT:0004416	Furo[2,3-d]pyrimidines	CHEMONT:0000002	Aromatic heteropolycyclic compounds containing a furo[2,3-d]pyrimidine ring system, which is a furopyrimidine isomer having the on ring oxygen atom, and 2 nitrogen atoms at the 1-, 5-, and 7-positions, respectively.
2300	4409	CHEMONT:0004417	Pyrido[2,3-d]pyrimidines	CHEMONT:0001859	Compounds containing the pyrido[2,3-d]pyrimidine ring system, which is a pyridopyrimidine isomer with three ring nitrogen atoms at the 1-, 3-, and 8- position.
2301	4410	CHEMONT:0004418	Pyrrolo[2,1-f][1,2,4]triazines	CHEMONT:0001798	Aromatic heterocyclic compounds containing a pyrrolo[2,1-f][1,2,4]triazine ring system. Pyrrolo[2,1-f][1,2,4]triazine consists of a 1,2,4-triazine ring fused to and sharing the N2-atom with a pyrrole ring.
2302	4411	CHEMONT:0004419	Pyrido[3,4-d]pyrimidines	CHEMONT:0001859	Compounds containing the pyrido[3,4-d]pyrimidine ring system, which is a pyridopyrimidine isomer with three ring nitrogen atoms at the 1-, 3-, and 7- position.
2303	4416	CHEMONT:0004424	Pyrrolo[3,2-c]quinolines	CHEMONT:0001734	Aromatic organonitrogen heterocyclic compounds containing a pyrrolo[3,2-c]quinoline, a pyrroloquinoline isomer that posseses two ring nitrogen atoms at the 1- and 5-positions.
2304	4426	CHEMONT:0004434	Organic sulfonic acids and derivatives	CHEMONT:0000264	Compounds containing a sulfonic acid or derivative, with the general structure RS(=O)2X (R= H or organyl group, X=any heteroatom).
2305	4427	CHEMONT:0004435	Sulfonic acid esters	CHEMONT:0004434	Esters of sulfonic acid, which have the general structure RS(=O)2OR' (R,R' = organyl group or H).
2306	4431	CHEMONT:0004439	Organic sulfonamides	CHEMONT:0004434	Organic compounds containing the sulfonamide functional group, an amide of sulfonic acid with the general structure R1S(=O)2N(R2)R3 (R1=H or organyl; R2,R3=H, alkyl, aryl).
2307	4437	CHEMONT:0004445	Organoheterosilanes	CHEMONT:0003194	Organosilicon compounds where the tetravalent silicon atom is linked to one or more heteroatoms.
2308	4442	CHEMONT:0004450	Acrylic acids and derivatives	CHEMONT:0000265	Organic compounds containing acrylic acid CH2=CHCO2H or a derivative thereof.
2309	4444	CHEMONT:0004452	Acrylic acid esters	CHEMONT:0004450	Organic compounds containing and ester acrylic acid (CH2=CHC(=O)OH).
2310	4445	CHEMONT:0004453	Alpha-aminonitriles	CHEMONT:0000362	Organonitrogen compounds that contain an amino group located on the carbon at the position alpha to a carbonitrile group.  They have the general formula RC(NH2)C#N, where the amine group can be substituted.
2311	4446	CHEMONT:0004454	Alpha-hydroxynitriles	CHEMONT:0000362	Organonitrogen compounds that contain a hydroxyl group located on the carbon at the position alpha to a carbonitrile group. They have the general formula RC(OH)C#N.
2312	4448	CHEMONT:0004456	Organic sulfites	CHEMONT:0000463	Organic compounds containing the selenite oxoanion, with the formula  [SO3]2-, or its conjugated base.
2313	4453	CHEMONT:0004461	Triazolines	CHEMONT:0002490	Compounds that contain the triazoline ring, which is a five-membered unsaturated ring having two carbon atoms, three nitrogen atoms and one double bond.
2314	4461	CHEMONT:0004469	Carbides	CHEMONT:0001568	Inorganic compounds containing a carbon atom combined with one or more elements of similar or lower electronegativity.
2315	4464	CHEMONT:0004472	Ketals	CHEMONT:0001656	Acetals derived from ketones by replacement of the oxo group by two hydrocarbyloxy groups R2C(OR)2 ( R not Hydrogen ). This term, once abandoned, has been reinstated as a subclass of acetals.
2316	4466	CHEMONT:0004474	Saturated hydrocarbons	CHEMONT:0002837	Hydrocarbons that contains only saturated carbon atoms, which are linked to one another through single bonds. These includes alkanes and cycloalkanes.
2317	4467	CHEMONT:0004475	Unsaturated hydrocarbons	CHEMONT:0002837	Hydrocarbons that contains one or more unsaturated carbon atoms. These compounds contain one or more double, triple, or aromatic bonds.
2318	4468	CHEMONT:0004476	Unsaturated aliphatic hydrocarbons	CHEMONT:0004475	Aliphatic Hydrocarbons that contains one or more unsaturated carbon atoms. These compounds contain one or more double or triple bonds.
2319	4469	CHEMONT:0004477	Aromatic hydrocarbons	CHEMONT:0002837	Aromatic compounds that are made up of carbon and hydrogen atoms only.
2320	4470	CHEMONT:0004478	Acetylides	CHEMONT:0000000	Compounds arising by replacement of one or both hydrogen atoms of acetylene (ethyne) by a metal or other cationic group. E.g. NaC#CH monosodium acetylide. By extension, analogous compounds derived from terminal acetylenes, RC#CH. The class is limited here to derivatives of acetylene where the hydrogen atom is replaced with an element with similar or lower electronegativity that carbon.
2321	4471	CHEMONT:0004479	Trialkylheterosilanes	CHEMONT:0004445	Organoheterosilanes, bearing a silicon atom linked to three alkyl groups and one heteroatom.
2322	4474	CHEMONT:0004482	Dialkyl alkylphosphonates	CHEMONT:0003893	Compounds containing a phosphonic acid that is diesterified with alkyl groups, and the phosphorus atom is also directly attached to an alkyl group.
2323	4475	CHEMONT:0004483	Alkylphosphonofluoridic acids and esters	CHEMONT:0000400	Organophosphorus compounds containing a phosphonic acid or an ester derivative thereof, where the phosphorus atom is directly attached to an alkyl group.
2324	4476	CHEMONT:0004484	Trialkylphosphites	CHEMONT:0000400	Organic compounds containing a phosphorous acid, which is tri-esterified with alkyl groups.
2325	4477	CHEMONT:0004485	Cyclohexyl halides	CHEMONT:0002867	Organohalogen compounds containing a monocyclic cyclohexane moiety that is substituted at one or more positions by an halogen atom.
2326	4487	CHEMONT:0004495	14-hydroxysteroids	CHEMONT:0001295	Steroids carrying a hydroxyl group at the 14-position of the steroid backbone.
2327	4494	CHEMONT:0004502	5'-deoxyribonucleosides	CHEMONT:0000289	Nucleosides in which the oxygen atom at the 5'position of the ribose moiety has been replaced by another atom. The nucleobases here are limited to purine, pyrimidine, and pyridine derivatives.
2328	4495	CHEMONT:0004503	5'-deoxy-5'-thionucleosides	CHEMONT:0004502	5'-deoxyribonucleosides  in which the ribose is thio-substituted at the 5'position by a S-alkyl group.
2329	4496	CHEMONT:0004504	Organic cyanides	CHEMONT:0000278	Organic nitrogen compounds that contain the cyano (C#N) group. The group can be present either in the anionic or covalently bond form.
2330	4497	CHEMONT:0004505	Dinitrophenols	CHEMONT:0000141	Organic aromatic compounds containing a benzene that carries a single phenol group and exactly two nitro groups.
