rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
738	1	1	1	0.06854644408655002	-337.86016809918027	0.9999999999999999	10.272320624299764	C36H62O9	[M + Na]+	VRIIDCOLNSFSHH	InChI=1S/C36H62O9/c1-19(2)10-9-13-36(8,45-31-29(42)28(41)27(40)23(18-37)44-31)20-11-14-35(7)26(20)21(38)16-25-33(5)17-22(39)30(43)32(3,4)24(33)12-15-34(25,35)6/h10,20-31,37-43H,9,11-18H2,1-8H3	null	CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CC(C(C4(C)C)O)O)C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C	4.5999999	45102000;102513035	COCONUT:(CNP0279204);KNApSAcK:(43552);Natural Products:(UNPD19019 UNPD54229 UNPD160595);PubChem:(45102000 102513035);SuperNatural:(SN00363595)	3178514	661.4262	NaN	3342_specs_ms_FEATURE_3344
739	1	1	2	0.06770427911454399	-224.72433857647383	0.9728643216080404	26.772351309467844	C17H22O3	[M + Na]+	VDJHTIHZCWUOHG	InChI=1S/C17H22O3/c1-2-3-4-5-6-7-8-11-16(19)12-9-10-13-17(20)14-15-18/h2,8,11,16,18-19H,1,3-7,14-15H2	null	C=CCCCCCC=CC(C#CC#CC(=O)CCO)O	3.32236743	""	COCONUT:(CNP0221936);Natural Products:(UNPD101089)	2129920	297.1502	NaN	3525_specs_ms_FEATURE_3527
740	2	1	1	0.06324787652760404	-211.00096199006563	0.01206030150753769	64.72221252251234	C40H78O8	[M + Na]+	WVVRLZOWXURYKU	InChI=1S/C40H78O8/c1-5-7-9-19-25-33(4)27-21-15-11-10-14-18-23-29-46-30-34(31-47-40-38(44)36(42)37(43)39(40)45)48-35(41)28-22-17-13-12-16-20-26-32(3)24-8-6-2/h32-34,36-40,42-45H,5-31H2,1-4H3	null	CCCCCCC(C)CCCCCCCCCOCC(COC1C(C(C(C1O)O)O)O)OC(=O)CCCCCCCCC(C)CCCC	11.8000002	102510179	COCONUT:(CNP0247925);Natural Products:(UNPD106772);PubChem:(102510179);SuperNatural:(SN00316197)	3178498	709.558	NaN	2278_specs_ms_FEATURE_2280
741	2	1	1	0.05970789979026785	-21.97898848178928	0.9999999999999999	90.67006782490324	C18H32O2	[M + H]+	GKJZMAHZJGSBKD	InChI=1S/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-9H,2-5,10-17H2,1H3,(H,19,20)	10-trans-12-cis-CLA	CCCCCC=CC=CCCCCCCCCC(=O)O	6.25977182	5282799;5282800;5282801;9882163;19765194;25323131;25789733;49823191	HMDB:(61864);SuperNatural:(SN00334738 SN00303733);ZINC bio:(ZINC12504490 ZINC13509298 ZINC13509300 ZINC13509302);additional;MeSH:(5282800 5282801);PubMed;NORMAN:(NS00027586);COCONUT:(CNP0082502 CNP0212832);Natural Products:(UNPD69202 UNPD174071 UNPD222248);PubChem:(5282799 5282800 5282801 9882163 19765194 25323131 25789733 49823191);CHEBI:(83063 77200 44526 83066 36331);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-15704)	20768878	281.2465	NaN	588_specs_ms_FEATURE_590
742	1	1	1	0.05205077077388144	-323.3885902551548	0.03718592964824121	18.506361710635392	C15H27NO5	[M + H]+	NMPPLGMVCCNRTJ	InChI=1S/C15H27NO5/c1-9(2)15(20,10(3)17)14(19)21-8-11-4-6-16-7-5-12(18)13(11)16/h9-13,17-18,20H,4-8H2,1-3H3	Megalanthonine	CC(C)C(C(C)O)(C(=O)OCC1CCN2C1C(CC2)O)O	0.400000006	462194;3278219;5458995;10614247;15888226;11969588;11972512;92276575;92276576;92276625;92276626	COCONUT:(CNP0062228 CNP0184513);Natural Products:(UNPD34837 UNPD128183 UNPD27962);PubChem:(462194 3278219 5458995 10614247 15888226 11969588 11972512 92276575 92276576 92276625 92276626);SuperNatural:(SN00284203 SN00279514 SN00168290 SN00306381);PubMed;KEGG Mine	8593113154	302.1937	NaN	2487_specs_ms_FEATURE_2489
743	7	1	1	0.051154495151585946	-483.81773421318985	0.04673366834170855	5.700621462012332	C57H100O12	[M + Na]+	WLABGUUYZMYHKR	InChI=1S/C57H100O12/c1-8-10-11-12-13-14-15-16-17-18-19-20-21-22-47(58)65-34-45-48(59)50(61)52(63)54(68-45)66-35-46-49(60)51(62)53(64)55(69-46)67-40-29-31-56(6)39(33-40)25-26-41-43-28-27-42(57(43,7)32-30-44(41)56)37(5)23-24-38(9-2)36(3)4/h25,36-38,40-46,48-55,59-64H,8-24,26-35H2,1-7H3	null	CCCCCCCCCCCCCCCC(=O)OCC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3CCC4(C5CCC6(C(C5CC=C4C3)CCC6C(C)CCC(CC)C(C)C)C)C)O)O)O)O)O)O	11.7136364	""	COCONUT:(CNP0105120);Natural Products:(UNPD45325);SuperNatural:(SN00282267)	3178496	999.7167	NaN	2251_specs_ms_FEATURE_2253
744	1	1	1	0.04945960022937358	-293.6140279351203	0.9673366834170855	13.049115814229902	C23H37NO6	[M + H]+	APNASLZDBOWHLG	InChI=1S/C23H37NO6/c1-5-24-10-21(26)7-6-14(25)23-12-8-11-13(28-2)9-22(27,15(12)17(11)29-3)16(20(23)24)18(30-4)19(21)23/h11-20,25-27H,5-10H2,1-4H3	null	CCN1CC2(CCC(C34C2C(C(C31)C5(CC(C6CC4C5C6OC)OC)O)OC)O)O	-0.300000012	15867697	COCONUT:(CNP0177422);Natural Products:(UNPD12260);PubChem:(15867697);SuperNatural:(SN00232617)	3178498	424.2688	NaN	2788_specs_ms_FEATURE_2790
745	1	1	1	0.04765964791483951	-220.18418314735462	0.9999999999999999	7.579245610012558	C14H21NO2	[M + H]+	PTFWBRJIWLYMTF	InChI=1S/C14H21NO2/c1-4-11(2)13(14(16)17-3)15-10-12-8-6-5-7-9-12/h5-9,11,13,15H,4,10H2,1-3H3	AmbotzBAA0019	CCC(C)C(C(=O)OC)NCC1=CC=CC=C1	2.9295826	43230605;51340338;71027070	COCONUT:(CNP0261532);Training Set;PubChem:(43230605 51340338 71027070);additional	2637826	236.1643	NaN	2373_specs_ms_FEATURE_2375
746	1	1	2	0.0407773713893711	-182.52835773666123	0.7025125628140704	13.28701337974835	C35H66O6	[M + Na]+	COTTYSBYGFFYOP	InChI=1S/C35H66O6/c1-4-7-10-13-15-16-17-18-20-23-25-28-34(37)40-31-32(41-35(38)29-26-21-12-9-6-3)30-39-33(36)27-24-22-19-14-11-8-5-2/h32H,4-31H2,1-3H3	null	CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCC	13.3000002	131778893;131807344	HMDB:(72094 99174);PubChem:(131778893 131807344);PubChem class - bio and metabolites	16777226	605.4713	NaN	2284_specs_ms_FEATURE_2286
747	1	1	1	0.03207772071432567	-265.6408770182036	0.9999999999999999	38.91223795453118	C23H37NO5	[M + H]+	PYTWJSOUEZSBDS	InChI=1S/C23H37NO5/c1-3-4-14-17-21(29-28)18-15-12-10-8-6-5-7-9-11-13-16-19-22(25)24-20(2)23(26)27/h5-6,9-12,15,18,20-21,28H,3-4,7-8,13-14,16-17,19H2,1-2H3,(H,24,25)(H,26,27)	null	CCCCCC(C=CC=CCC=CCC=CCCCC(=O)NC(C)C(=O)O)OO	4.9000001	119058212;119058213	PubChem:(119058212 119058213);CHEBI:(132077 132746)	34	408.2731	NaN	2776_specs_ms_FEATURE_2778
748	2	1	1	0.027779452923088564	-492.60458547509836	0.04874371859296482	30.174843642562525	C43H66O6	[M + H]+	OYGUMFJRCIIZKV	InChI=1S/C43H66O6/c1-7-8-9-13-17-40-24-23-39(6)31(38(40,5)22-21-36(3)19-20-37(4,35(46)47)26-32(36)40)16-18-41-29(2)43(48,27-33(45)42(39,41)28-44)49-34(41)25-30-14-11-10-12-15-30/h10-12,14-15,29,31-34,44-45,48H,7-9,13,16-28H2,1-6H3,(H,46,47)/p-1	null	CCCCCCC12CCC3(C(C1(CCC4(C2CC(CC4)(C)C(=O)[O-])C)C)CCC56C3(C(CC(C5C)(OC6CC7=CC=CC=C7)O)O)CO)C	9.10538006	""	COCONUT:(CNP0060763 CNP0100684);SuperNatural:(SN00167718)	3145728	679.4972	NaN	1408_specs_ms_FEATURE_1410
749	1	1	1	0.019083071887016263	-44.863086209246966	0.9999999999999999	13.884988750677557	C18H34O4	[M + Na]+	XEBKSQSGNGRGDW	InChI=1S/C18H34O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h7,10,16-17,19-20H,2-6,8-9,11-15H2,1H3,(H,21,22)	leukotoxin	CCCCCC=CCC(C(CCCCCCCC(=O)O)O)O	4.5999999	5282958;9966640;13386571;25320856;25320858;25320862;25320864;42607289;53394288;86583480;126456327;132989103	HMDB:(4704 31679);SuperNatural:(SN00358245 SN00254117);ZINC bio:(ZINC12496439 ZINC12496441 ZINC12496444 ZINC12496448);additional;MeSH:(5282958);PubMed;COCONUT:(CNP0217807);Natural Products:(UNPD54917 UNPD107901);PubChem:(5282958 9966640 13386571 25320856 25320858 25320862 25320864 42607289 53394288 86583480 126456327 132989103);CHEBI:(84027 72663);PubChem class - bio and metabolites;KEGG:(C14828);Training Set	20504942	337.2356	NaN	989_specs_ms_FEATURE_991
750	1	1	3	N/A	-129.90277058817432	0.3849246231155779	7.3530772304247325	C28H40O	[M + H]+	PVOXMLZUXQNIHC	InChI=1S/C28H40O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h7-10,17-20,24-25H,11-16H2,1-6H3	(10S,13R,14R,17R)-17-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-10,13-dimethyl-1,2,11,12,14,15,16,17-octahydrocyclopenta[a]phenanthren-3-one	CC(C)C(C)C=CC(C)C1CCC2C1(CCC3=C2C=CC4=CC(=O)CCC34C)C	6.80000019	12943211;11675549;90930812;129901442;139586238	COCONUT:(CNP0300009);HMDB:(30898);Natural Products:(UNPD137776 UNPD225040);PubChem:(12943211 11675549 90930812 129901442 139586238);SuperNatural:(SN00287808);PubChem class - bio and metabolites;PubMed	19955786	393.3143	NaN	1397_specs_ms_FEATURE_1399
751	1	1	2	N/A	-302.3144479116355	0.31256281407035175	13.420957489046645	C40H62O6	[M + K]+	YFDKYZFJWAXTKJ	InChI=1S/C40H62O6/c1-23(2)26-14-17-40(35(45)46)19-18-38(6)27(34(26)40)10-12-32-37(5)22-30(42)28(36(3,4)31(37)15-16-39(32,38)7)21-25-20-24(8-11-29(25)41)9-13-33(43)44/h9,13,24-32,34,41-42H,1,8,10-12,14-22H2,2-7H3,(H,43,44)(H,45,46)	null	CC(=C)C1CCC2(C1C3CCC4C(C3(CC2)C)(CCC5C4(CC(C(C5(C)C)CC6CC(CCC6O)C=CC(=O)O)O)C)C)C(=O)O	8.29637814	""	COCONUT:(CNP0267491)	2097152	677.4172	NaN	3417_specs_ms_FEATURE_3419
752	1	1	2	N/A	-376.2552077424518	0.07185929648241207	9.44875260929202	C27H47NO6	[M + H]+	RHGPTBMIKFUPQA	InChI=1S/C27H47NO6/c1-14(29)18-9-12-27(28)20-6-5-16-13-17(34-24-23(32)22(31)21(30)15(2)33-24)7-10-25(16,3)19(20)8-11-26(18,27)4/h14-24,29-32H,5-13,28H2,1-4H3	14beta-Amino-3-beta-rhamnosyl-5beta-pregnan-20beta-ol	CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C(C)O)N)C)C)O)O)O	2.55933785	128920;9826510;13321370;10254640;10480368;21121061;22845742;25087780;54266726;54266727;54266729;67872374;129735010	MeSH:(128920 9826510 129735010);PubChem:(128920 9826510 13321370 10254640 10480368 21121061 22845742 25087780 54266726 54266727 54266729 67872374 129735010);PubMed	70	482.3452	NaN	3404_specs_ms_FEATURE_3406
753	1	1	2	N/A	-196.5452052924047	0.31306532663316583	21.633160852376367	C21H36O6	[M + H]+	PBKUOHTZGOWWBK	InChI=1S/C21H36O6/c1-5-6-7-8-17(25)27-15-11-14(12-22)21(26,13-23)20(4)16(24)9-10-19(2,3)18(15)20/h11,15-16,18,22-24,26H,5-10,12-13H2,1-4H3	null	CCCCCC(=O)OC1C=C(C(C2(C1C(CCC2O)(C)C)C)(CO)O)CO	2.0	45359477;51694102;51694103;51694104;51694105;124815583;124815584;124815585;124815586	COCONUT:(CNP0387824);PubChem:(45359477 51694102 51694103 51694104 51694105 124815583 124815584 124815585 124815586);SuperNatural:(SN00038107 SN00033949 SN00033948 SN00038108 SN00033950 SN00038106 SN00038105 SN00033947);CHEBI:(143755);ZINC bio:(ZINC31167543 ZINC31167546 ZINC31167550 ZINC31167554 ZINC35464552 ZINC35464555 ZINC35464558 ZINC35464561);additional;Training Set	3694626	385.2561	NaN	3051_specs_ms_FEATURE_3053
754	1	1	3	N/A	-356.29944241546286	0.19899497487437187	7.071355714764527	C41H56O5	[M + H]+	PUKIMUCQDWXVFJ	InChI=1S/C41H56O5/c1-29(17-13-19-31(3)37(44)24-38(45)41(9)26-34(43)25-40(41,7)8)15-11-12-16-30(2)18-14-20-33(28-42)21-22-36-32(4)23-35(46-10)27-39(36,5)6/h11-20,24,34-35,42-44H,23,25-28H2,1-10H3	null	CC1=C(C(CC(C1)OC)(C)C)C#CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C(=CC(=O)C2(CC(CC2(C)C)O)C)O)C)CO	9.60000038	23425011	COCONUT:(CNP0344083);KNApSAcK:(23032);PubChem:(23425011)	2097170	629.4231	NaN	1226_specs_ms_FEATURE_1228
755	1	1	4	N/A	-187.62232736673658	0.8160804020100503	12.974544822116076	C19H28O5	[M + K]+	TYSPCPWTSAFCRA	InChI=1S/C19H28O5/c1-4-6-7-8-9-13-17(22)19(24-15(3)20)18(23)14-11-10-12-16(21)5-2/h5,16-19,21-23H,2,4,6-9,13H2,1,3H3	[(8R,9R,10R)-3,8,10-trihydroxyheptadec-1-en-4,6-diyn-9-yl] acetate	CCCCCCCC(C(C(C#CC#CC(C=C)O)O)OC(=O)C)O	2.9000001	11717027	COCONUT:(CNP0186238);Natural Products:(UNPD125384);PubChem:(11717027)	2129922	375.1553	NaN	237_specs_ms_FEATURE_239
756	1	1	2	N/A	-424.32093959363294	0.5552763819095478	4.003150009125829	C21H35NO5	[M + H]+	JEAYVFUSHHYSBC	InChI=1S/C21H35NO5/c1-3-4-7-10-16(23)13-14-18-17(19(22-27-2)15-20(18)24)11-8-5-6-9-12-21(25)26/h5,8,13-14,16-18,20,23-24H,3-4,6-7,9-12,15H2,1-2H3,(H,25,26)	PGE2methyl oxime	CCCCCC(C=CC1C(CC(=NOC)C1CC=CCCCC(=O)O)O)O	3.79101324	135777;9576943;122361382	MeSH:(135777 9576943);PubChem:(135777 9576943 122361382);PubMed	70	382.2592	NaN	2765_specs_ms_FEATURE_2767
757	1	1	3	N/A	-223.71202666127542	0.9206030150753769	8.747332541501681	C28H40	[M + H]+	IFLYMLKAOZSJKS	InChI=1S/C28H40/c1-18(2)23-12-13-25-26(23,4)16-17-27(5)24-11-10-20-19(3)8-7-9-21(20)22(24)14-15-28(25,27)6/h7-9,14,18,23-25H,10-13,15-17H2,1-6H3	(3S,3aS,5aS,5bS,13aR,13bS)-3a,5a,8,13a-tetramethyl-3-propan-2-yl-1,2,3,4,5,5b,6,7,13,13b-decahydrocyclopenta[a]chrysene	CC1=C2CCC3C(=CCC4(C3(CCC5(C4CCC5C(C)C)C)C)C)C2=CC=C1	8.80000019	21762314	COCONUT:(CNP0156216);Natural Products:(UNPD173113);PubChem:(21762314);SuperNatural:(SN00288231)	3178498	377.3195	NaN	1399_specs_ms_FEATURE_1401
758	1	1	1	N/A	-214.9641441758094	0.828643216080402	12.035887382151667	C38H74O9	[M + H]+	JDZCCUPQBXSRFJ	InChI=1S/C38H74O9/c1-31(40)29-33(42)26-24-22-20-18-16-14-12-10-8-6-4-2-3-5-7-9-11-13-15-17-19-21-23-25-32(41)27-28-46-38-37(45)36(44)35(43)34(30-39)47-38/h31-32,34-41,43-45H,2-30H2,1H3	1-(O-alpha-D-glucopyranosyl)-29-keto-(1,3R,31R)-dotriacontanetriol	CC(CC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCC(CCOC1C(C(C(C(O1)CO)O)O)O)O)O	9.5	42607364;42607365;102318052;102318053	COCONUT:(CNP0259269);Natural Products:(UNPD134410 UNPD184943);PubChem:(42607364 42607365 102318052 102318053);SuperNatural:(SN00226831 SN00291707);CHEBI:(131694)	3178530	675.5369	NaN	1761_specs_ms_FEATURE_1763
759	1	1	3	N/A	-220.1700974266379	0.12261306532663317	5.9179819750377	C23H26O9	[M + Na]+	CWSOEENWBUNMFV	InChI=1S/C23H26O9/c1-29-15-7-3-13(4-8-15)5-9-16(25)14-6-10-17(18(11-14)30-2)31-23-22(28)21(27)20(26)19(12-24)32-23/h3-11,19-24,26-28H,12H2,1-2H3	null	COC1=CC=C(C=C1)C=CC(=O)C2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC	1.52568245	52942494	COCONUT:(CNP0223218);Natural Products:(UNPD101060 UNPD220378);PubChem:(52942494);SuperNatural:(SN00256782);PubMed	3178562	469.1476	NaN	223_specs_ms_FEATURE_225
760	1	1	2	N/A	-227.6742720796796	0.7522613065326633	26.1527759059013	C18H36O9	[M + Na]+	WSWUBQXBQBTOJS	InChI=1S/C18H36O9/c1-12-14(22-5)15(23-6)16(24-7)17(27-12)26-11-18(25-8,10-20-3)13(21-4)9-19-2/h12-17H,9-11H2,1-8H3	null	CC1C(C(C(C(O1)OCC(COC)(C(COC)OC)OC)OC)OC)OC	-0.372196943	""	COCONUT:(CNP0291722);Natural Products:(UNPD49972);SuperNatural:(SN00384996)	3178496	419.2283	NaN	274_specs_ms_FEATURE_276
761	2	1	2	N/A	-179.99971952530825	0.024623115577889453	236.83620652229027	C19H40O3	[M + Na]+	OOWQBDFWEXAXPB	InChI=1S/C19H40O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-22-18-19(21)17-20/h19-21H,2-18H2,1H3	testriol	CCCCCCCCCCCCCCCCOCC(CO)O	6.5	72733;10519631;10543613;10639221;10734499;11758911;10448487;25240083;25240416;25240623	SuperNatural:(SN00260574 SN00237890);ZINC bio:(ZINC08437480 ZINC08437481);additional;MeSH:(72733 10448487);PubMed;NORMAN:(NS00013442);COCONUT:(CNP0130660);Natural Products:(UNPD67426 UNPD147933);PubChem:(72733 10519631 10543613 10639221 10734499 11758911 10448487 25240083 25240416 25240623);CHEBI:(76061 34115);KEGG:(C13859);PubChem class - safety and toxic;Training Set	71098726	339.2884	NaN	2655_specs_ms_FEATURE_2657
762	1	1	2	N/A	-189.35255113283554	0.25025125628140704	41.28384190288323	C24H30O13	[M + H]+	REMPHHOBNSUTMY	InChI=1S/C24H30O13/c1-30-13-6-11(7-14(31-2)18(13)25)23(29)35-10-17-19(26)20(27)21(28)24(37-17)36-12-8-15(32-3)22(34-5)16(9-12)33-4/h6-9,17,19-21,24-28H,10H2,1-5H3	null	COC1=CC(=CC(=C1O)OC)C(=O)OCC2C(C(C(C(O2)OC3=CC(=C(C(=C3)OC)OC)OC)O)O)O	0.899999976	101664403	COCONUT:(CNP0170283);Natural Products:(UNPD157500);PubChem:(101664403);SuperNatural:(SN00311243)	3178498	527.1753	NaN	243_specs_ms_FEATURE_245
763	1	1	2	N/A	-142.11090234084574	0.9055276381909547	23.464173586619424	C27H52O4	[M + Na]+	JPUCVAQYQIGVSJ	InChI=1S/C27H52O4/c28-26(29)24-22-20-18-16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-17-19-21-23-25-27(30)31/h1-25H2,(H,28,29)(H,30,31)	Heptacosanedioic acid	C(CCCCCCCCCCCCC(=O)O)CCCCCCCCCCCCC(=O)O	9.79953194	151269	MeSH:(151269);PubChem:(151269);PubMed	70	463.3766	NaN	1395_specs_ms_FEATURE_1397
764	3	1	2	N/A	-486.83805358414185	0.04170854271356784	2.4378509750272173	C38H75NO9	[M + H]+	RDQPYNDNISLBGF	InChI=1S/C38H75NO9/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-31(41)34(43)30(29-47-38-37(46)36(45)35(44)32(28-40)48-38)39-33(42)27-25-23-21-19-16-14-12-10-8-6-4-2/h30-32,34-38,40-41,43-46H,3-29H2,1-2H3,(H,39,42)	null	CCCCCCCCCCCCCCC(C(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)CCCCCCCCCCCCC)O)O	9.5	23726261	PubChem:(23726261);PubMed;CHEBI:(84158)	98	690.5487	NaN	2252_specs_ms_FEATURE_2254
765	1	1	2	N/A	-200.33155923936735	0.9723618090452263	27.462100215766554	C28H50O4	[M + H]+	VNYJGPQINNHVKF	InChI=1S/C28H50O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-18-21-25(28(30)31)24-27(29)32-26-22-19-17-20-23-26/h16,18,25-26H,2-15,17,19-24H2,1H3,(H,30,31)	null	CCCCCCCCCCCCCCCC=CCC(CC(=O)OC1CCCCC1)C(=O)O	10.1999998	44146211;74933863;139597490	PubChem:(44146211 74933863 139597490);NORMAN:(NS00065512)	262146	451.3773	NaN	3428_specs_ms_FEATURE_3430
766	1	1	2	N/A	-303.12325153703085	0.2155778894472362	13.256327864745849	C40H50O6	[M + K]+	RBXXKGHOPCEZHW	InChI=1S/C40H50O6/c1-21(2)31-35(45)33(43)27-19-25-23(29(41)11-13-37(25,5)15-17-39(27,31)7)9-10-24-26-20-28-34(44)36(46)32(22(3)4)40(28,8)18-16-38(26,6)14-12-30(24)42/h19-22,45-46H,9-18H2,1-8H3	null	CC(C)C1=C(C(=O)C2=CC3=C(C(=O)CCC3(CCC21C)C)CCC4=C5C=C6C(=O)C(=C(C6(CCC5(CCC4=O)C)C)C(C)C)O)O	7.0	101585012	COCONUT:(CNP0182944);Natural Products:(UNPD212236);PubChem:(101585012)	2129922	665.3295	NaN	2873_specs_ms_FEATURE_2875
767	1	1	1	N/A	-128.6832518332258	0.8547738693467337	14.669833343616489	C47H90O2	[M + K]+	CUQZFLHMINRCDZ	InChI=1S/C47H90O2/c1-3-5-7-9-11-13-15-17-19-20-21-22-23-24-25-26-27-28-29-30-32-34-36-38-40-42-44-46-49-47(48)45-43-41-39-37-35-33-31-18-16-14-12-10-8-6-4-2/h12,14,18,31H,3-11,13,15-17,19-30,32-46H2,1-2H3	null	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCC=CCCCCC	19.2292824	""	COCONUT:(CNP0268559);Natural Products:(UNPD219644);KEGG Mine	8592064512	725.6522	NaN	3463_specs_ms_FEATURE_3465
768	1	1	1	N/A	-171.25768837349858	0.9989949748743717	10.910376528937139	C30H60O13	[M + H]+	BOHYYGJGCSQYKW	InChI=1S/C30H60O13/c1-3-5-6-29(4-2)30(32)43-28-27-42-26-25-41-24-23-40-22-21-39-20-19-38-18-17-37-16-15-36-14-13-35-12-11-34-10-9-33-8-7-31/h29,31H,3-28H2,1-2H3	Hexanoic acid, 2-ethyl-, 32-hydroxy-3,6,9,12,15,18,21,24,27,30-decaoxadotriacont-1-yl ester	CCCCC(CC)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	0.800000012	44153357	PubChem:(44153357);NORMAN:(NS00065982)	262146	629.4186	NaN	1347_specs_ms_FEATURE_1349
769	1	1	4	N/A	-229.78894255855127	0.3326633165829146	15.905236944114685	C43H66O4	[M + H]+	IPYYZGRRLOIQSB	InChI=1S/C43H66O4/c1-8-9-10-11-12-13-14-15-16-17-18-19-20-28-42(46)47-39-33-38(5)40(43(6,7)34-39)31-29-37(4)27-23-26-35(2)24-21-22-25-36(3)30-32-41(44)45/h21-27,29-32,39H,8-20,28,33-34H2,1-7H3,(H,44,45)	null	CCCCCCCCCCCCCCCC(=O)OC1CC(=C(C(C1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC(=O)O)C)C)C	12.8930664	""	COCONUT:(CNP0344104)	2097152	647.5057	NaN	1250_specs_ms_FEATURE_1252
770	1	1	4	N/A	-282.57671210259497	0.46733668341708534	16.780956627980725	C32H34O10	[M + H]+	GXKNDJXUIKGIKK	InChI=1S/C32H34O10/c1-16-17(2)27(42-32(34)19-11-9-8-10-12-19)21-14-23-29(40-15-39-23)31(38-7)25(21)24-20(26(16)41-18(3)33)13-22(35-4)28(36-5)30(24)37-6/h8-14,16-17,26-27H,15H2,1-7H3	Ananolignan K	CC1C(C(C2=CC3=C(C(=C2C4=C(C(=C(C=C4C1OC(=O)C)OC)OC)OC)OC)OCO3)OC(=O)C5=CC=CC=C5)C	5.69999981	53355457	COCONUT:(CNP0085178);PubChem:(53355457);PubMed;CHEBI:(67448)	2097250	579.2218	NaN	506_specs_ms_FEATURE_508
771	4	1	1	N/A	-380.91047657672027	0.14673366834170853	21.948309965874166	C42H73N9O4	[M + H]+	WZGMBJKFYVONHF	InChI=1S/C42H73N9O4/c1-3-4-5-6-8-11-14-20-31-29-32-23-24-35-36(30(2)47-42(48-31)51(32)35)38(52)54-27-17-13-10-7-9-12-15-21-33-37(34-22-19-26-50(34)41(45)49-33)39(53)55-28-18-16-25-46-40(43)44/h30-33,35-36H,3-29H2,1-2H3,(H2,45,49)(H,47,48)(H4,43,44,46)	Batzelladine A	CCCCCCCCCC1CC2CCC3N2C(=NC(C3C(=O)OCCCCCCCCCC4C(=C5CCCN5C(=N4)N)C(=O)OCCCCN=C(N)N)C)N1	6.5999999	460273;12148763;10010385;15382952;16745313;21773452;21775625;21776210;102000872;135145222;135846999	COCONUT:(CNP0224739);KNApSAcK:(50272);Natural Products:(UNPD17189 UNPD109475);PubChem:(460273 12148763 10010385 15382952 16745313 21773452 21775625 21776210 102000872 135145222 135846999);SuperNatural:(SN00295208 SN00280218);CHEBI:(65466);MeSH:(460273 10010385 12148763);PubMed	3178614	768.5807	NaN	1202_specs_ms_FEATURE_1204
772	1	1	1	N/A	-151.6791378913087	0.05678391959798996	17.304436942894075	C56H84O4	[M + K]+	XIVNUXRRYVCMJZ	InChI=1S/C56H84O4/c1-13-15-17-19-21-33-53(57)59-49-39-47(7)51(55(9,10)41-49)37-35-45(5)31-25-29-43(3)27-23-24-28-44(4)30-26-32-46(6)36-38-52-48(8)40-50(42-56(52,11)12)60-54(58)34-22-20-18-16-14-2/h23-32,35-38,49-50H,13-22,33-34,39-42H2,1-12H3	null	CCCCCCCC(=O)OC1CC(=C(C(C1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CC(CC2(C)C)OC(=O)CCCCCCC)C)C)C)C	16.2626991	""	COCONUT:(CNP0275052);Natural Products:(UNPD25804);SuperNatural:(SN00325760)	3178496	859.6034	NaN	3307_specs_ms_FEATURE_3309
